ItemID,Sentiment,SentimentText
1044262,Negative,listening to charlie hunter s latest man he took out the whole element of jazz and kind of got boring 
1044263,Negative,listening to chasing cars
1044264,Negative,listening to chris clark growls garden while downloading the armed assault 2 pc demo its 2 8 gb big amp dling 80 kbps only 10hrs 2 go
1044265,Positive,listening to christian rock radio for a change 
1044266,Negative,listening to chroma before biooo trying to get some reading done before english later too is the quarter over yet 
1044267,Positive,listening to classic fm which is making me very happy indeed
1044268,Negative,listening to cmt trying to pretend that flamenkers is sitting next to me
1044269,Positive,listening to cobra starship they need to make life size gummy bears o
1044270,Positive,listening to colbie callait some easy listening for my ears
1044271,Positive,listening to computer love shoobedoobop shoodobop i wanna love u just thinking about what the future has to bring
1044272,Positive,listening to conquest the white stripes feels like pins pricking my fingers after too much guitar practice ah well job well done 
1044273,Positive,listening to crara 
1044274,Positive,listening to crawl thru fire btw
1044275,Positive,listening to crystal castles and waiting to get a huuuuuuuge ice cream 
1044276,Negative,listening to dad cough 
1044277,Negative,listening to dan le sac vs pip while getting ready for work the weather s too good for me to be indoors
1044278,Positive,listening to dance department feat guest mix by mistress barbara music that inspiring life 
1044279,Positive,listening to danny gokey s version of quot p y t quot on repeat 
1044280,Positive,listening to dashboard quot ghost of a good thing quot mannn definitely takes me down memory lane good night kids
1044281,Positive,listening to dave and tim reynolds if the rest of the office dosnt like it guess what they can suck it
1044282,Positive,listening to david archuleta album it s amazing
1044283,Positive,listening to david cooks album loooove it lt 3 life on the moon yaaayyy
1044284,Positive,listening to dbsk s songs
1044285,Positive,listening to death cab in the bathroom reminds me of my stoner days with sarbo
1044286,Negative,listening to demi i wanna talk to him now 
1044287,Positive,listening to demi i love demi she makes me smile hahaaa i twitter waaaay too much but tis adddicting
1044288,Positive,listening to demi lovato finished my new song 
1044289,Positive,listening to demi lovato and jonas brothers this is me
1044290,Negative,listening to devil wears prada yet again sunburn
1044291,Negative,listening to do you remember aaron carter wth 
1044292,Positive,listening to dolly parton while going to the oprey im really happy like content gunna see the place idols have sung and i have drea 
1044293,Positive,listening to drop dead gorgeous
1044294,Positive,listening to drops of jupiter live http twitpic com 6svnn
1044295,Negative,listening to dylan scream his little lungs off
1044296,Positive,listening to è æ åº s ã çº é ç å ã yay æ å s lyrics i knew it was from him great song 
1044297,Negative,listening to edwin mccain thanking the lord that i have such wonderful friiend that are leaving me 
1044298,Positive,listening to elvis costello s 1980 album armed forces this morning forgot how good it was
1044299,Positive,listening to eminem kids mathew werkmeister good actor 
1044300,Negative,nobody loves me nobody cares nobody picks me peaches and pears 
1044301,Negative,nobody loves me 
1044302,Negative,nobody on my address book has twitter
1044303,Positive,nobody puts baby in a corner calling it a night long run tomorrow a m goodnite tweeps 
1044304,Negative,nobody said it was easy
1044305,Negative,nobody should have to start their days at 5 30
1044306,Negative,nobody talks to me on here anymore 
1044307,Negative,nobody tells you how to be a parent much less to a 13 year old girl i think i lost my handbook manual
1044308,Negative,nobody texts me nomore im sooo lonely â 
1044309,Negative,nobody to talk to except twitter fed up and lonely need a hug
1044310,Negative,nobody tweeting from wildwood at the dca show dcacorps
1044311,Negative,nobody tweets no fun
1044312,Negative,nobody understands
1044313,Negative,nobody voted for my advanced scrum questions amateurs 
1044314,Negative,nobody wants music 
1044315,Negative,nobody wants to be my friend on facebook hahaha someone ad me the link is on my blog manuelalire com
1044316,Negative,nobody wants to go to dinner with me tonight well they re all busy with their s o s 
1044317,Negative,nobody wants to go i have to go by myself my mom and conner are going to see night at the museum so i ll be alone
1044318,Negative,nobody wants to play with me 
1044319,Negative,nobody wants to play with me 
1044320,Negative,nobody wished me happy father s day yet
1044321,Negative,nobody s following me
1044322,Negative,nobody s here
1044323,Negative,nobody s home tonight except me alone sigh oh how i wish mysteriouslover was here
1044324,Negative,nobody s reply my mensagesss snif
1044325,Negative,nobody s textin me back grrrr 
1044326,Negative,nobodys tweetin today ooh ppl are relaxing amp cookin on the grill n stuff yea thats right its saturday day of rest hah not me 
1044327,Negative,noby noby boy is really irritating brilliant amazing online concept marred by boring as hell gameplay girl will never reach jupiter 
1044328,Positive,nodame cantabile is lt 3 i think i m falling in love with classical music 
1044329,Negative,noe valley is nice and sunny but the it s still cold 
1044330,Positive,noelle and her ice cream http twitpic com 6uyoa
1044331,Negative,noel s friend was sleeping and woke up to find two people in her room and has no idea how waiting outside her apartment with a cop 
1044332,Negative,noes if i go swimming soon i ll get cramps 
1044333,Positive,noghty night twitterific twitter tweeting pals
1044334,Negative,noifsandsormybs zomg i want to see this now http bit ly 12rzuk
1044335,Positive,noisy wake up suzy http blip fm 5j8d9
1044336,Positive,nokia 5800 easy touch multi touch
1044337,Positive,nokia bh 905 is the headset i ve been waiting for i want one now just hope the battery lasts throughout a full day http bit ly bh905
1044338,Negative,nokia e52 or e55 i need you now
1044339,Negative,nokia messaging on the e75 has some nice features but it s still a mess in my opinion
1044340,Negative,nokia pointandfind does not support both of my phones e71 and n85
1044341,Negative,nokogiri gem is the nightmare on windows and ruby 1 9 1 fuck i need use webrat 
1044342,Negative,nola back to 1 in murders br is 7 http bit ly 151qup
1044343,Negative,nolove bout to hit up bffjordisimo s casa i need a carr probably won t go home tnight but my batt dyingg ill walk lol quot p
1044344,Positive,nom food
1044345,Positive,nom nomming on some strawberry twizzlers
1044346,Positive,nom white mice
1044347,Negative,nomatter how much i sleep am still tired either going to sleep early or late 
1044348,Negative,nomisc girl i did not go out with george fffffffuuuuuuu
1044349,Positive,nommin on kfc yum
1044350,Positive,nomming a bacon roll with a cup of tea at the bike breakfast nice and sunny too
1044351,Positive,nomnom really really like lemon honey tea
1044352,Positive,nomnomnom frosties adventure tomorrow with jenny ryan and jason ugh early morning though c
1044353,Negative,nomnomnom my tounge hurts
1044354,Positive,non competitive school sports thrilling 
1044355,Negative,non noght time late night last night im tired
1044356,Negative,non posso addormentato but let me try again gnight twiggas haha 
1044357,Negative,non stop rain all day today 
1044358,Negative,none of my family up north is doing good his lt 3 
1044359,Negative,none of my friends answer texts anymore and my best friend is so busy at work he can t talk
1044360,Positive,none of my friends are in twitter s i m lucky to be the first one
1044361,Negative,none of my friends is on this
1044362,Negative,none of my friends will come watch terminator with me none of my friends will come watch terminator with me http tinyurl com km7r95
1044363,Negative,none of the burger kings anywhere near my house have kirk glasses so i got uhura instead i wasn t going to totally let bk defeat me 
1044364,Negative,none of the channels i receive broadcasting wimbledon 
1044365,Negative,none of the wreckage found is actually from flight 447 http www cnn com 2009 world americas 06 04 plane crash index html holy shit 
1044366,Negative,none of us are by the way still nothing
1044367,Negative,none of you have said wether you like my new hair or not http twitpic com 7p5dn
1044368,Negative,none ricecakes left how can i have scrumptious peanut butter and ricecakes if there aren t any ricecakes left bah bah i say bah 
1044369,Positive,nonetheless i still love the rain 
1044370,Negative,non monotonic shower controls http twitgoo com omfd
1044371,Negative,nonono i love him ouhh my sista how me 
1044372,Negative,nonono my life is over sims is starting to bore me 
1044373,Negative,nonono i fell asleep the wrong way gahaha
1044374,Negative,non stop raining streets now flooded
1044375,Negative,noo gotta go to the dentist in a few hours 
1044376,Negative,noo my moms bringing meee 8days lt 3
1044377,Negative,noo quot auto reply all quot finns inte lã ngre i gmail
1044378,Negative,noo i can t see chonny s video y won t he post it on youtube 
1044379,Negative,noo my manager didnt give me enough money for both of us at starbucks
1044380,Negative,noo noo i must learn tommorow i have two exams 
1044381,Negative,noo prices of itacho has changed 3 for first five pieces 5 for anythign after that whyyy doshite 
1044382,Negative,noo upload failed
1044383,Negative,noo tanilolli is beating me in the race for 1 000 followers 
1044384,Negative,noo i wanted to go to the wearestereos s secret show 
1044385,Negative,noo i didn t see the new wolverine movie today even though i ve been waiting for a week maybe tommorow 
1044386,Negative,noo i don t wanna leave i love it here
1044387,Negative,noo my poor horsie got hurt she somehow got a stick up her nose so that she started to bleed 
1044388,Negative,noo i cnt b full already i been waitin all day 4 this c mon stomach remember our fat ass days dnt quit on me 
1044389,Positive,noo it s nw sebastian brandt trancemade asot400
1044390,Negative,noo the pic of rafal van der vaart came out all blurry
1044391,Negative,noo jon and kate oh well its for the best i hope
1044392,Negative,noo torres is off
1044393,Negative,noobs booked tennis court
1044394,Negative,noodle had another seizure tonight didn t think vets were open this late just getting back home feel better dog
1044395,Positive,noodles are ready yumyumyum
1044396,Positive,noodles finally it ain t spicy but what the heck 
1044397,Positive,noodles for dinner apparently i have something to look forward to tonight just taught my brother how to add in columns good times y 
1044398,Negative,noodles make me feel sleepy s and im far too warm
1044399,Positive,noon tweets it s still sunny in nyc about to get in the kitchen and cook 
1044400,Negative,noon wake up streak comes to an end tomorrow
1044401,Negative,no one belives im a beta but ill put it in my avatar to proove it 
1044402,Negative,noone ever does a shannieface
1044403,Negative,noone has school except for us
1044404,Negative,noone loves me today
1044405,Negative,noone remind me of jimi hendrix it brings back memories of a certain someone who isnt in the cab anymore 
1044406,Negative,no one waited up for me
1044407,Negative,noone will go see rick ross w me
1044408,Negative,noone will see these updates i have no followers
1044409,Positive,noonerville your requests and free souns tix proud mary http twurl nl x6772x
1044410,Positive,no ones online so i m off to bed theemmahamilton it s cool my laptop crashed anyway
1044411,Negative,nooo shortstack moved down shortstack shortstack shortstack shortstack shortstack shortstack shortstack shortstack shortstack
1044412,Negative,nooo jerjer you twitter to much amp don t text me back like ever 
1044413,Negative,nooo _ why youtube whyy why do you do that _ daamn my 2 accounts are deleted thats so baad t_t
1044414,Negative,nooo danny was kicked off now adam is totally going to win 
1044415,Negative,nooo devo tgp are breaking up ive wanted to see them live for a while and now i ll never get to this totally blows
1044416,Negative,nooo i dont want to graduate from my schoool blã ã ã ã ã snã llaaaa
1044417,Negative,nooo i hear thunder
1044418,Negative,nooo im going home 2day
1044419,Negative,nooo it sold http bit ly mpmbi i m going to cry now
1044420,Negative,nooo kat von d can t fire pixie she s cute
1044421,Negative,nooo must go to work tomorrow for the first time this week
1044422,Negative,nooo no no no no bugs are so gross
1044423,Negative,nooo not the dowentime what will i dooo
1044424,Negative,nooo one of my fav pizza place quot real ny pizza quot closed down but how they were doing so good damn you recession 
1044425,Negative,nooo please dont let it storm now
1044426,Negative,nooo rose is going back in a matter of minutes
1044427,Negative,nooo say it isn t true did the chinese lady really try to give me food poisoning fucking bitch it tasted excellent though lol
1044428,Negative,nooo school photos tomorrow i hope it doenst rain so we could skip a bit of maths 
1044429,Negative,nooo that means beinazir is evicted
1044430,Negative,nooo they were soo close to winning
1044431,Negative,nooo i had grand plans of finally hitting up the mighty cone only to find out it s closed on mondays 
1044432,Positive,listening to eminem on mfm926 reminds me of bruno s stunt at the mtv movie awards 2009
1044433,Positive,listening to eminem currently loving this man 
1044434,Negative,listening to english tea 2005 by paul mccartney shivering minus the pants hurry up drier
1044435,Positive,listening to enrique iglesias songs on youtube pretty damn good songs
1044436,Negative,listening to eternity by the jonas brothers imu so much nanny i know you are in heaven but my heart still hurts lt 3
1044437,Positive,listening to everything by michael buble and thinking about my best friend 
1044438,Positive,listening to faith no more s version of pokerface
1044439,Positive,listening to fearless
1044440,Positive,listening to fedde le grand and doing chemistry homework
1044441,Positive,listening to fischerspooner entertainment nice
1044442,Positive,listening to fix you by coldplay for like the 30th time today never realised how much i love the lyrics
1044443,Positive,listening to fly to the sky
1044444,Positive,listening to fly with me i lovee this songgg so muchhh its amazinggg cant wait till june 16th lt 3333
1044445,Positive,listening to fly with me slightly obsessed with that song and the artist 
1044446,Positive,listening to fly with meeeeeee amp the duet w miley and jb is awesome 
1044447,Negative,listening to forever and always by taylor swift u have to know wat the songs about wat a jerk i love him but big mistake 
1044448,Positive,listening to forever by j holiday lt makin me think this is how i wanna feel soon
1044449,Positive,listening to forever the sickest kids in the hotel room
1044450,Positive,listening to friendly fires radio on lastfm they give me hope lt 3
1044451,Negative,listening to friends talk politics shouldn t be this bored on my birthday but i am
1044452,Positive,listening to ftsk s music which is awesome underdog alma mater 
1044453,Positive,listening to fun random facts heres the site www funfactz com
1044454,Positive,listening to geh tokio hotel love that music lt 3
1044455,Positive,listening to gloriana they performed at my school today i got a tshirt and they signed it and them i got a picture with them omg yay 
1044456,Positive,listening to good music laying out by the pool this is great s jeeeeezy
1044457,Positive,listening to gossip now
1044458,Positive,listening to great music on pandora and listing new creations
1044459,Negative,listening to green day cd really should do dome more house work
1044460,Positive,listening to green day getting my hair done later
1044461,Positive,listening to green day s new song 
1044462,Positive,listening to grizzly bear and doing some tefl homework before the cook and the chef starts
1044463,Positive,listening to groogrux cleaning the kitchen drinking coffee with a woefully small amount of cream reveling in the 11 hrs of sleep
1044464,Negative,listening to hair missing friends leaving tomorrow for utah 
1044465,Negative,listening to hairspray soundtrack just had to put work shirts in wash dont wanna go back next week
1044466,Negative,listening to halo by beyonce and finding it reminds me so much of someone 
1044467,Positive,listening to halo by pussycat dolls stay home today
1044468,Negative,listening to hannah montana songs dream atm its actually really cold in my house
1044469,Positive,listening to hanson s music all day long brings back the old times 
1044470,Positive,listening to have heart aka i took over carlys last fm its 4am need to be up in 4 hours looooong day tomorrow
1044471,Positive,me too lol
1044472,Negative,me too stina but don t worry it s almost time for him to come home at least you have something to look forward to i don t stisti
1044473,Positive,me too 
1044474,Negative,me too lonelyandroid 
1044475,Positive,me too let s move to mexico
1044476,Negative,me too lol but my friends are all out having fun lol there is nobody to talk to 
1044477,Negative,me too lizmckee1 enjoying cupcakes in austin eat your heart out amanda wish you were here http yfrog com 089g4j
1044478,Negative,me too and while the battle was fierce i ultimately won until fippy finished me off re http ff im 4lu0a
1044479,Negative,me too but im hurting inside 
1044480,Positive,me too it is my new favorite thing
1044481,Negative,me trying to make sushi fail i put too much vinegar in the rice or somethin now i have a headache 
1044482,Negative,me very tired half dead already lah 
1044483,Positive,me voy i m really tired s a lot of work today tomorrow a new day and very heavy good nights rest â byee
1044484,Positive,me voy twitter people 
1044485,Negative,me vs sil 4 6 7 5 3 6 i had it stupid stomach started hurting last time i eat anns nuclear green vegies 
1044486,Positive,me wanna know my section already 
1044487,Negative,me wansta sleeps but me also wansta eats how 
1044488,Positive,me want sims 3 
1044489,Negative,me wants a new phone
1044490,Negative,me wants to wow but bf sleeps i think its time to create my horde char 
1044491,Positive,me with reagan http dailybooth com zomb1etron 407924
1044492,Negative,me blacksocialite amp cause4conceit are cleaning out our twitter accounts sad to see some of u all go 
1044493,Positive,me ohmygarters and emilyrathge doing some filming for youtube what do you like to do in your spare time http tinyurl com mvlfsv
1044494,Negative,me brandi heather and josh going to the pirate game today woo and i got sunburn 
1044495,Positive,me citizen cope rain amp a warm bed mmm 
1044496,Positive,me cody and sarah are heading to pcb
1044497,Negative,me nicole and james wooooopp yehh we r00l and josh is preety awes i miss alara soooo much
1044498,Negative,me toooooooo 
1044499,Positive,me working and my girlfriend hnesmd painting http twitgoo com d6kx
1044500,Positive,me chris and jr teame dup against alfredo in halo 3 we won with the score 50 49 haha dang we suck jk this day cannot get better 
1044501,Positive,me being ready and stuff http twitpic com 6b2sj
1044502,Positive,me quot can you let me know when we get to avebury quot bus driver quot you can t miss it there s a big pub and a load of old stones quot 
1044503,Positive,me quot did u get an owwy quot terryn quot yeah a dinosaur bonked me quot 
1044504,Negative,me quot i m not very good at colouring in the lines quot mother quot well i guess colouring just isn t a skill that everyone has quot 
1044505,Positive,me quot oh hey we are having a laptop party quot rory looking up from his imac quot but i don t have a laptop quot 
1044506,Positive,me quot there s no stars out tonight quot bfg quot except for youuu quot 
1044507,Positive,me quot well yes dear the is asked about college and got a muffin recipe quot similar lol
1044508,Positive,me quot what was that noise this morning did you kick the wall quot bubba quot not me my animals were making noise pig is in trouble quot 
1044509,Positive,listening to heather take a shower and she says if she had a twitter she would tell u 2
1044510,Negative,listening to hey zulu red n meth sux to be at work right now
1044511,Positive,listening to hillsong beautiful worship music
1044512,Positive,listening to hillsong gives me chills its amazing
1044513,Positive,listening to hindi love songs so beautiful http bit ly d17ui they re even making me sleepy
1044514,Positive,listening to hometowntales oooohhhhhh aaaaaaahhhhh scary stuff 
1044515,Positive,listening to honey bee by zee avi beautiful song
1044516,Positive,listening to honor society
1044517,Positive,listening to how you know by demi
1044518,Positive,listening to how you live by deidrahughes makes me smile 
1044519,Positive,listening to http bit ly 17jx9v just seen them live the title is quot slow hungarian quot 
1044520,Positive,listening to i believe by hillsong
1044521,Positive,listening to i giorni then is gonna try it again on the piano xd i will get it evenutally
1044522,Positive,listening to i walk alone i also love batista he s half filipino and he even has a tattoo of our flag 
1044523,Positive,listening to im on a boat
1044524,Positive,listening to i m yours about to go downstairs for a bit 
1044525,Positive,listening to im yours jason mraz great song lt 3
1044526,Positive,listening to imprint
1044527,Negative,listening to incubus after seeing the black heart inertia video why isn t it available to buy on itunes it s not fair
1044528,Positive,listening to india arie and getting ready for a wonderful sunny day
1044529,Positive,listening to ingrid michealson ingridmusic sigh what a perfect end to an incredible day
1044530,Positive,listening to innocence by avril such a beautiful song slow amp sweet amp makes u feel a warm amp fuzzy inside 
1044531,Positive,listening to isaac blackman to the ceiling i like it
1044532,Positive,listening to it s alright it s ok by ashleytisdale it s a new song can t wait for the music video 
1044533,Positive,listening to jack johnson aaah sometimes rainy days just feel so relaxing
1044534,Negative,listening to jackhammers breaking up a driveway across the street lovely music to wake up to 
1044535,Negative,listening to jasey rae lt 3 amp being sad lt 3 fml 
1044536,Negative,listening to jay denham s escape to the black planet this morning why isn t minimal made like this anymore 
1044537,Positive,listening to jazz and eating tibetan beef momos
1044538,Negative,listening to jazzy music today should have gone to the jazz festival this weekend 
1044539,Negative,listening to jed madela s the past senti mode this saturday night 
1044540,Negative,listening to jesse mccartney body language heading to work soon baby i love you so much lt 3
1044541,Positive,listening to jessica by elliotminor
1044542,Positive,listening to jesus christ superstar
1044543,Positive,listening to joanna wang sing lets start from here beautiful song beautiful voice 
1044544,Positive,listening to john denver s best songs i feel like sprinting and spinning around a golden meadow bathed in the sunset 
1044545,Positive,listening to john legend s music 
1044546,Positive,listening to john mayer can t wait for tomorrow
1044547,Positive,listening to john mayer s where the light is life doesn t get better than this one of these days i m going his cruise if i get money
1044548,Positive,listening to jonas brothers new songs
1044549,Negative,nooo legacy62 twisuz morinng to you my phone isnt working today so i wont be on as often 
1044550,Negative,nooo family are talking loudly over my dt fix
1044551,Negative,nooo foobar froze and won t open again i don t understand proportion and it is already 16 18 on sunday afternoon 
1044552,Negative,nooo its getting worse 
1044553,Negative,nooo not another crappy indiana jones flick stupid speilberg harrison is too old 
1044554,Negative,nooo sarah o protected her twitters dammit i looked forward to those 
1044555,Negative,nooo the concert is on a thursday you know what i m gonna find a way to go to some how haha
1044556,Negative,nooo 61 4 mb to download the video but i must download it to watch offline
1044557,Positive,nooo d 13 days left and then my cell is mine again 
1044558,Negative,nooo i did not get paid this week wtf so much for trying to get the palm pre
1044559,Negative,nooo today s my cousin s birthday
1044560,Negative,nooo please don t 
1044561,Negative,nooo hollymontag
1044562,Negative,nooo got to do english nao
1044563,Negative,nooo it s sunday back to sleeps 
1044564,Negative,nooo stuck on the f ing 101 drank to much water i really have to go 
1044565,Negative,nooo this terminator is supposed to be good http bit ly z78ie
1044566,Negative,nooo i left my codwaw at my friends house can t get it back until tomorrow
1044567,Negative,nooo it s monday in 10hours
1044568,Negative,nooo still have to do my homework don t wanna do that 
1044569,Negative,nooo we didnt see him when the point was coming home earlier to see him 
1044570,Negative,nooo i forgot my calculator for physics oh well class is allmost over 3
1044571,Negative,nooone know of a britney bootleg
1044572,Negative,noooo the weekend is officially o v e r so sad but yay for my new necklace ehehe tiffanys lt 3
1044573,Negative,noooo fuckin waaay 
1044574,Negative,noooo i dont wanna clean bathrooms
1044575,Negative,noooo i don t want quizzes everyday i think u shuld just give quizzes to whoever stole it 
1044576,Negative,noooo i don t want to go to work today
1044577,Negative,noooo i have to clean my room 
1044578,Negative,noooo i m in twitter jail using other app but not the same 
1044579,Positive,noooo im not â http blip fm 7sks4
1044580,Negative,noooo i m on the last season of the it crowd
1044581,Negative,noooo im still eatiinnng im really getting fat
1044582,Negative,noooo its spring next year e3
1044583,Negative,noooo my favorite coworker just got a new job he s doing marc jacobs shows now not fair i don t want him 2 go 
1044584,Negative,noooo my favourite jeans my favourite jeans have irreparably ripped half an hour before i have to leave for soundcheck 
1044585,Negative,noooo no storm hopefully it doesnt take out my electricity
1044586,Negative,noooo please no cut off at 7 45 please 
1044587,Negative,noooo sarah you were soposed to see that with me
1044588,Negative,noooo yngwie why did you make an acoustic album 
1044589,Negative,noooo called in 
1044590,Negative,noooo clarks shoes have been linked to deforestation of the amazon where am i gonna get my comfy yet semi stylish shoes now 
1044591,Negative,noooo i hate the school i hate math
1044592,Negative,noooo i totally forgot the jeremy kyle thing was today so gutted
1044593,Negative,noooo i m missing the gadget show good job it s on my sky 
1044594,Positive,listening to joshua color while i pay da bills noah s last day of school and another 4 boy sleepover tonight summer is on 
1044595,Positive,listening to joss stone
1044596,Negative,listening to jpop amp kpop songs waaa i really miss our pc 
1044597,Positive,listening to julian smith on britain s got talent the sound of the saxophone is so relaxing
1044598,Positive,listening to jumper by dawn richard been stuck in my head alllll day 
1044599,Positive,listening to junior wells before i get going groooovy
1044600,Positive,listening to just jack embers musicmonday
1044601,Positive,listening to justin timberlakee when i should be doing a test whoops lol
1044602,Negative,listening to kanye s late registration i miss the old you kanye 
1044603,Positive,listening to kate voegele as always amp going to see 17 again tonight wont be home till likee 11 soo text me 
1044604,Positive,listening to kate voegele s 99 times who s going to the picnic tomorrow 
1044605,Negative,listening to katy perry oh wont you walk through and bust in the door and take me away cos in your eyes i d like to staaay 
1044606,Positive,listening to kelly clarkson she is such an awesome musician i need her new cd i love long shot i do not hook up and if i can t have you 
1044607,Positive,listening to kennst du die stars bushido feat oliver pocher lt 3
1044608,Positive,listening to kenny chesney getting ready to run errands before boston aquarium science museum
1044609,Negative,listening to kenny chesney s album be as you are makes me want to go to the caribbean badly
1044610,Positive,listening to kid rock s quot all summer long quot 
1044611,Positive,listening to kings of leon good night and sweet dreams to all you happy twitters 
1044612,Positive,listening to know your enemy by greenday awesome
1044613,Positive,listening to kris allen and i have realized i actually like him
1044614,Positive,listening to ksm bby woo
1044615,Negative,listening to ksm â studying all day cant wait till i go back to england â 
1044616,Positive,listening to ksm they are good
1044617,Positive,listening to last five years 
1044618,Negative,listening to last week s podcasts that i missed while working on chair things woah weekends aren t long enough
1044619,Positive,listening to leathermouth
1044620,Negative,listening to leftrightleftrightleft coldplays free albumette i miss live music
1044621,Negative,listening to legally blonde the musical i wish i had seen it when it came to town
1044622,Negative,listening to leonard cohen singing quot in my secret life quot we all have a secret part to our lives i have a huge part of mine as a secret
1044623,Negative,listening to let it be brings tears to my eyes everytime
1044624,Positive,listening to life is like a boat by unknown if anyone knows who wrote this song please contact me 
1044625,Negative,listening to lime in a traffic jam i guess i have to be happy if a day passes by without a traffic jam
1044626,Positive,listening to little joy the next time around
1044627,Positive,listening to lots of muse
1044628,Negative,listening to love songs right now i need love 
1044629,Negative,listening to love songs i miss john
1044630,Positive,listening to love story by taylor swift in the car and singing along
1044631,Positive,listening to lovebug are you ready for the new cd i soo am
1044632,Positive,listening to lvatt againnn haa ohhhh yea 
1044633,Negative,me how come i didn t get a present which was carmel corn on the cobb morg because it would kill you me haha
1044634,Positive,me that s tough dad no it s not an uncooked steak me that s terrrrible murieeeeel 
1044635,Negative,me defeatist you bet as defeatist as the muppets standing still around the goal claiming a free kick whist giggs is left to score
1044636,Negative,me i cant im watchin caroline
1044637,Negative,me lazy ness crappy being forced to go to a carshow 
1044638,Positive,meagan hates smores weirdo nicole
1044639,Negative,meah lonely
1044640,Positive,meal with my gurlies today so im nao chillaxing after cleaning my room today should be secksy 
1044641,Positive,mean creatures up to no good mmm
1044642,Positive,mean girls 2
1044643,Positive,mean girls i can t believe that s really rachel mcadams 
1044644,Negative,mean people are mean gnight lt 3333
1044645,Negative,meaning of life just isn t great like the holy grail montypython
1044646,Positive,meaningful is a word
1044647,Negative,means no development squad 2moz im like gonna get killed by the coach if im not alive in a couple of days u will no y
1044648,Negative,means no pool party
1044649,Positive,means princess so there ya go class dismissed
1044650,Negative,meant to be revising and getting ready for work boring
1044651,Positive,meant to be you and me can t you see 
1044652,Negative,meant to say birthday party is postponed g woke up with 102 temp and then started vomiting poor kid 
1044653,Positive,meant to say http www sandmcafe co uk big thumbs up i went to smithfield amp really recommend for great grub 2nd main course for 1p too
1044654,Negative,meant to say things i could care less about sorry loads hungry too
1044655,Negative,meant to stop at redbox before coming home but forgot anything good on tv tonight 
1044656,Positive,meanwhile followfriday the very charming mr bighit15
1044657,Positive,meanwhile on other news ryan giggs just scored 
1044658,Negative,meanwhile patrick announcing he s not attending the gathering o i hope this isn t true 
1044659,Negative,measurements conversion temperature 
1044660,Negative,meat factory smell bad 
1044661,Positive,meatball sub and rc cola but meatball sub 
1044662,Positive,meatloaf was yum as yay mastercheif omg supernatural tonight gah cant get over the awsome new moon trailer 
1044663,Negative,mechanical flash drive looks great but sold out http bit ly llhr0 usb flash drive
1044664,Negative,mechanics cant fix limo on time so we have had to hire a minibus as no one will hire a limo without a driver
1044665,Negative,mechanic s telling me my car needs a lot of work 
1044666,Negative,medal of honor recipients deserve far far better 
1044667,Negative,media exam help 
1044668,Positive,media exam tomorrow o o oh the joy i must do well if i want to drop r e and mum wants me to get a c in that atleast blah 
1044669,Positive,media exam tomorrow waaa after that only one to go
1044670,Negative,media exam was not good for me i didnt have time to write everything i wanted i can only hope 1 more exam left 
1044671,Negative,media exam was shit
1044672,Negative,media in like an hour uuugh hate researching stuff
1044673,Negative,media is over i may cry no thats silly not looking forward to film exam 2moro all about my mother help
1044674,Positive,media molecule at brighton develop conference this july http bit ly 16oq1m
1044675,Positive,listening to madina lake im inlove with then
1044676,Positive,listening to marcie presents behind the lyric episode 12 
1044677,Positive,listening to markus schulzï ½s world tour miami the gdjb on 2nd april ï ½preparing mentally for tonight 
1044678,Positive,listening to math the band they always make my day 
1044679,Positive,listening to matt wertz and packing for governor s school i haven t been this mellow in a while 
1044680,Negative,listening to mayday parade while trying to find something to do xd want to write a song but got no ideas
1044681,Positive,listening to mcfly cant wait for the bloody holidays 
1044682,Positive,listening to memory lane love it quot so much has change quot 
1044683,Negative,listening to metallica the ultimate aid for depression of the worst degree
1044684,Positive,listening to method man on xm
1044685,Positive,listening to metro station duhhh i lt 3 cupcake 
1044686,Positive,listening to mia rose touches my soul 
1044687,Positive,listening to michael buble on public tv happiness 
1044688,Positive,listening to michael jackson doing hair and makeup
1044689,Positive,listening to mitchel musso and making a b day present
1044690,Positive,listening to moby in my heart
1044691,Positive,listening to moldy peaches for 1st time in a while rather relaxing
1044692,Negative,listening to mom s ipod because sarah got waterlogged
1044693,Negative,listening to more p nk lol cars not working so stuck at home 14th august cant wait for the concert wooo blah archie here puss 
1044694,Positive,listening to more shuffle then going to bed
1044695,Negative,listening to morrissey greatest hits scant consolation looking forward to catching up on holliegate that i have heard so much about
1044696,Positive,listening to mr micheal jackson while watching antm
1044697,Positive,listening to mr scruff s ninja tuna cd for first time it s very awesome i have the bonus bait cd too whoo 
1044698,Positive,listening to muddy waters youtube video quot got my mojo working quot 1960 full version new port jazz http bit ly czc1k enjoy
1044699,Negative,listening to murd and 9th wonder just chillen out missing my crazy sex life
1044700,Positive,listening to music im bored
1044701,Positive,listening to music 
1044702,Negative,listening to music memories 
1044703,Negative,listening to music dosnt think ben should cut his hair gt gt lonly booo sucks
1044704,Positive,listening to music and chatting
1044705,Negative,listening to music and doing homework
1044706,Negative,listening to music and dying inside
1044707,Negative,listening to music and falling asleep in english really should be writing paper but saving energy for summer gym 
1044708,Negative,listening to music and just chilling its really late and i cant get to sleep hmm might play sims again haha 
1044709,Positive,listening to music and kind of hungry
1044710,Negative,listening to music and preparing myself for hockey practice tomorrow 
