ItemID,Sentiment,SentimentText
1042610,Positive,@mattlxs thanks! I have no clue how to put pics on here i'll try send one 
1042611,Positive,"@mattmacdonaldis This is odd, but I was listening to the Silver Cord in my bathroom and it became more meaningful to me all of a sudden! "
1042612,Negative,"@mattmaclennan   So 13 hours of sleep didn't take you through it, hunh?   "
1042613,Negative,@mattmagic but will the cups fall out of the frame (cup failure  = this year's brake pad failure  )
1042614,Negative,@mattmagic i want flapjack 
1042615,Positive,"@mattmagic Yes - Hifi is full sus 29er. I don't really understand them either, which is why I'm curious "
1042616,Negative,@mattmaloney  Oh. This has made me sad.
1042617,Negative,@mattmaloney I don't stalk people  I &quot;care&quot;.
1042618,Negative,"@mattmaloney I dunno, I hate change "
1042619,Positive,"@mattmaloney I feel cheered up. Wow, talking works! Tanks! Hope you're happy this morning "
1042620,Negative,@mattmaloney Its a sad fucking state of a country we live in Matt 
1042621,Negative,@mattman gosh... Sorry to hear that! 
1042622,Positive,@Mattman77777 You'll get there Matt. Just take it slow and before you know it you'll be running. Stay strong! 
1042623,Negative,"@MattManM7 got to fit some pine doors for me stepdoughter,in this sun,it's gonna kill me "
1042624,Negative,@mattmario just chilling and doing a lab report.      Wish i could chill dude. hows Sb-os?
1042625,Positive,@mattmark I know! How does one explain to a bride that out of focus = cool? 
1042626,Negative,@MattMarzani I hate third wheel 
1042627,Positive,@mattmayers so me warac and ky are going through your pictures and talking about them on vent 
1042628,Negative,@mattmbr it's not a fun when they aren't bitching and shouting!  haha
1042629,Negative,@mattmbr Not enough Matt looks like we're out of the tournament 
1042630,Positive,@mattmcgee or maybe it was there 
1042631,Positive,@mattmeis til what? til what? 
1042632,Positive,@MattMendenhall you and @brianordway can just go whine to eachother about how mean I am. 
1042633,Positive,@mattmercy glad that the writing went well today 
1042634,Positive,@mattmercy yay! we will have to get together soon and do something 
1042635,Positive,@mattmetzger @jeffhook can spend a day in my chair anytime he wants 
1042636,Positive,@mattmichetti lol this is cool 
1042637,Negative,@mattmiz ... but for some reason Gravity still prompts. 
1042638,Positive,@mattmiz man - get out from the sauna 
1042639,Negative,@mattmorrell  - ate home   No use for it in the wild wonderful world of healthcare it.
1042640,Positive,@MattMorris Multiply or is it divide ? 
1042641,Positive,"@MattMullins123 me neither, jay leno is funny "
1042642,Positive,"@mattmurphyshow Yeah no more &quot;best of's&quot; and no more snarky cartoonist, just the Matt we all love "
1042643,Positive,@MattMusgrave went to see sneaky sound system last night and the beat def built then! 
1042644,Negative,"@mattmusicslut WOW...again?? They need to realize they're doing more damage than good...sorta feeling a little backlash brewing, unfort  "
1042645,Positive,@mattmutz I dunno. Lots of things have changed since I lived there. Good beer selection &amp; atmosphere are key. 
1042646,Negative,@mattnosike SAY WHAT?!?! You better not be leaving me here in FL! 
1042647,Negative,"@mattots The chart itself is hilarious, but the depressing part is how many millions of people will read and believe it "
1042648,Positive,@mattownsyoface -gives you churro- 
1042649,Negative,"@mattownsyoface i love you tons tons tons tons tons! you no love mehh. you no talk to me, you no text me, nothinggg "
1042650,Negative,@mattownsyoface you &quot;luh&quot; me?! wtf is &quot;luh&quot;?! i sad. 
1042651,Positive,"@mattpaddack Aw, man, I knew I shoulda chckd Twitterlandia when I was across the St at Chipotle after a shoot!  Carnie looked fun!"
1042652,Positive,@MattPalm we wanna see u again!!!!u're so nice 
1042653,Negative,@mattpark you think that's embarrassing? the only Paper Plane i know of is the Status Quo one 
1042654,Negative,@mattpb1 thanks for the link.  No Glasto for you two after all?  
1042655,Positive,@mattpoladian Congratulations!!!  happy for you 
1042656,Positive,@mattpro13 _wait...where are you from again? are you from HSM3? ahh 
1042657,Negative,@mattpro13 but im not so im stuck at my house being bored 
1042658,Positive,"@mattpro13 haha, that's the feeling I'm having like every morning :/ have a great day, Matt  xoxo"
1042659,Positive,@mattpro13 hahaha  alright then its settled. we have a panera date! 
1042660,Positive,@mattpro13 I do because I want my 5 more days of school to END AND THAN MY WEEKENDS WILL BE VERY LONG!  ITS CALLED SUMMMER!
1042661,Negative,@mattpro13 im reallly bored... and you never say hi to me 
1042662,Positive,"@mattpro13 so basically I love you &amp; when someone tells you they love you, it's polite to say it back  &lt;3"
1042663,Negative,no fun until work is done....telling myself i'll feel better when itz over.  lol
1042664,Negative,No fun. Eat until face black black. Sigh..  happy papa day..
1042665,Negative,No future fest 
1042666,Negative,No ganja means insomnia  No medicine means no sleepin...
1042667,Negative,No gas PLUS no money = Desperation!!!   and that's the word of the day!  http://twitpic.com/66zls
1042668,Negative,no gears              xbox live down for maintenance.
1042669,Negative,no gerald for a week 
1042670,Negative,No gigs tonight...  but sleep seems like a good idea.
1042671,Positive,No gin &amp; tonic is flat @hummingbird604 @aspaphoto but no worries because it was a tequila shooter night at Big Bad Johns! Cheers 
1042672,Negative,"No Girl tomorrow.  So, I can sleep in.  But, no Girl ... "
1042673,Negative,No girl too stormy. And i just got home. I feel bad. 
1042674,Negative,No going to Miami this weekend  ...lol Oh well
1042675,Positive,No golf this evening. Hanging out in the new place til downtown later.  First weekend with the new roomy in the new place 
1042676,Negative,No golf this weekend..hubby working o/t.   I think I'll restring the clothesline.  It's looking rather droopy and sad.
1042677,Negative,No golf today  have to work...stoked for game 5 NHL finals tonight. Let's go PENS!
1042678,Negative,No golf tournament tomorrow..  Well still going to the beach which is a good 2nd!
1042679,Negative,"No golfing today, rain rain go away   Naps are always good though!!!"
1042680,Positive,No good deed goes unpunished: just got berated for holding open the door for a woman running towards the metro 
1042681,Negative,No good movie releases this weekend 
1042682,Negative,No good movies on T.V.  Sweet dreams y'all.
1042683,Negative,no good no good 
1042684,Negative,No good scripts this weekend  but am reading THE GIRL w/ THE DRAGON TATTOO. Strange mystery that pulls you in and its written by a Swede!
1042685,Negative,no goodmorning call  this week is going to kill me! i wish it would speed by 8)
1042686,Positive,no gorguts no music 
1042687,Negative,no groovin the moo for me  i'll just have to wait a whole  year then wont i
1042688,Negative,"No growlers  but had a CPB Pilsner &amp; a St. George IPA.  Also, set up a possible interview for later this week. #obx09"
1042689,Negative,"no guac for tea, I went with KFC instead "
1042690,Negative,"no guccii,no rick, no soulja boy, no lil ru &amp; def. no jezzy     "
1042691,Positive,No guesses on my car quiz... It's topical 
1042692,Negative,No guys I'm not getting the flu. I ate some bad food the other day 
1042693,Negative,No gym since Fri = no shower since Fri = skaaaank 
1042694,Positive,NO H8! You know I love you AB 
1042695,Negative,no Habitat for Humanity today... hand is in bad shape... can't work... 
1042696,Negative,No hair today. Have to wait until friday. Going to clean then walk. Drive later. Maybe to the lake? I miss @kateybby 
1042697,Negative,No hang out with the Triv Boys in Aus 
1042698,Negative,No hanging rock today.    going to the apple store with matt.
1042699,Positive,"no hangover  which is surprising considering i was sooooooooo drunk last night haha, good night though xx"
1042700,Negative,"No happy ending &amp; Amber started crying like a baby  never letting me go out of country again, she decided. Retail therapy should help, lol"
1042701,Negative,no hay theme manager  es s�lo pa'l ke990
1042702,Negative,No Hellfire for me Tonight... 
1042703,Negative,"No Heroics is pretty good; I'm a little disappointed that Joe Cornish's part in it is just the voice of a TV announcer, though "
1042704,Negative,"No homework, no stress, nothing!! I love it! School is soon ending! yaya just 5 days left, little sad though "
1042705,Negative,No hope for MBS 
1042706,Negative,no hospital is gonna save you from a broken heart 
1042707,Negative,no hot surfer guy 
1042708,Negative,No hot water as the boiler is unwell 
1042709,Positive,"No hot water, so just had a cold shower. Brrrrr... "
1042710,Negative,No http://twtvite.com/3koyqo #twtvite #aptw Have to miss this now because of other engagements 
1042711,Negative,no hugs from the boy today  booooo when he reads this he'll know what I think about him; loser loser loser loser!!
1042712,Negative,No i couldn't find a date!!!    lol.
1042713,Negative,No I did not just bruise my index finger playing a video game... :O 
1042714,Negative,No I didn't want yasmina or however you say it to win poor Kate 
1042715,Negative,No i didnt. It showed up in my text. 
1042716,Negative,No i don*t calling with my boyfriend...i sitting at school and it*s so boring 
1042717,Negative,No i don't believe so 
1042718,Negative,no i don't get to get my dad anything For fathers day i dont know where he is 
1042719,Positive,no i dont love eric. FUCK YOU 
1042720,Positive,"no i gotta go work again  come to H&amp;M, covent garden and say hey, people "
1042721,Negative,No I have one other perosn following me @ilanaftw and it still isn't nice!!!!!!!!  *sob
1042722,Negative,No I haven't lost the browser plot... I need to make sure new NLC website works and displays correctly in IE6... So a day of use it is 
1042723,Negative,No I only did 18 and also have 2 new kids to add reports for!! 
1042724,Negative,No I went on it at school I use my iPod for twitter and such. Because my computer has a virus and won't turn on. 
1042725,Positive,no i will bake afternoon now i'm playning on the computer 
1042726,Negative,No I won't @GRIZZZZZZLY!!! The first one I'll be missing since Halloween Trans! I'm too sick to spend a night out 
1042727,Negative,No ice cream  stonehaven packed with twats today! Getting seriously too hot to be out anyway! Need to get groceries now... Boring! 
1042728,Negative,No ice cream van today 
1042729,Negative,"No ID to buy beer   , so OD'ed on health food instead. I shouldn't be able to drink an entire blenderful of fruit smoothie but.. I can"
1042730,Negative,No idea how I got dragged into playing at salvo night  @agrahamlincoln I thought you meant your site source.
1042731,Negative,"no idea to draw, i have to take a break "
1042732,Negative,no idea what i could possibly gift for father's day as he is invaluable! just want to do something special 
1042733,Negative,No idea what to do today 
1042734,Positive,"No idea what to do today, still have 2 weeks till my last exam, then summer can begin "
1042735,Positive,"No idea who the people in the video are, but such a cute song  ♫ http://blip.fm/~7r6g8"
1042736,Positive,no im in to this 
1042737,Negative,"no i'm not colorblind, i know the world is black and white... sleep forever sounds great. time doesnt stop and wait though "
1042738,Positive,no im not kidding � damon at the palor = full package. hes so hot. and somehow my tab was  only 8 bucks?! 
1042739,Negative,No I'm not procrastinating.   I'm just not studying. (And watching BOF.)
1042740,Negative,"No I'm not, I'm a pussy, and he hurt my feel bads. "
1042741,Positive,no im serious i do need money.  2602497
1042742,Positive,No images on TwitPic yet. Need to change that   http://twitpic.com/6ix40
1042743,Negative,no in two weeks if the meds dont work ill have to do over nite surgery 
1042744,Negative,No Indy date for Green Day.    You'll have to go to Chicago or St. Louis to see them.
1042745,Negative,"No internet  boston market, movie, packing and studying. Txt me, im bored!"
1042746,Negative,no internet access 
1042747,Negative,No internet access at new job.  I'm sorry for neglecting you all.
1042748,Negative,No Internet access at work - no fun 
1042749,Negative,No internet at my house 
1042750,Negative,No internet connection (even for presenters) all afternoon at #umap2009 ... #fail 
1042751,Negative,"No Internet for the last 2 days, that was fun! "
1042752,Positive,"No internet for the next few days,,,, will try to get back to you later "
1042753,Negative,"no internet here at work today  so i cant blip. Stuck being mobil all day, wonder how long my battery will last!"
1042754,Negative,No internet means no twitter at w/e   Office is not in a good this morning.
1042755,Positive,"no internet on laptop, spent the last hour trying to fix it, ran hijack this, deleted a couple BHOs and now it's working = relief "
1042756,Negative,No Internet or tv.  gotta wait for the AT&amp;T guy to make it better &amp; faster. &gt;
1042757,Negative,no internet til june25th  what about HM on sun 28th?? @kaseyRSM @Baaheeyaah
1042758,Negative,No internet til tuesday. Thanks AT&amp;T! 
1042759,Negative,No internet until someone comes and looks at the thing Thursday morning 
1042760,Negative,No internet until wed. 
1042761,Negative,no internet!  but you can bet me and britnie are lovin'
1042762,Positive,"No internet, unplugged the routers because there is a big bloody thunderstorm right over my house. Thank the gods for my #E71 "
1042763,Negative,No internets?  we're completely down this morning. That means i won't see many tweets.
1042764,Negative,No internets=death  i want cereal... And someone to play with
1042765,Negative,"No interweb for the weekend -  i think i might die from lack of tumblr oh welllll, have a great weekend and... http://tumblr.com/xez23e2hh"
1042766,Positive,"No invites on anything, mann'. Everyone just left. Did all the boy's eyebrows  Home alone. Watching tv 1st time in 3 months. I'm lonely.."
1042767,Negative,no iphone 3.0 update today   have to wait until tomorrow #FB
1042768,Negative,No iPhone 3.0 update yet - I want my copy and paste 
1042769,Negative,No iPhone for me this time.  #trackle
1042770,Negative,No iPhone for me tomorrow. Credit card hasn't come! 
1042771,Negative,No iPhone headphones means very boring walk to work! 
1042772,Negative,No iphone today  The phone gods did not favor me but no need to worry it will be mine...sooner or later.
1042773,Positive,No iPhone winner yet? Maybe I'll have to put my name in again.  #squarespace
1042774,Negative,No ipod or radio  but somehow some cuts are in my music player on the g1. Currently pumpin music and drinkin.' Bout to gamble $ $ $ $ $
1042775,Negative,No ipods allowed during the race tomorrow! 
1042776,Negative,"No irregular results from almost a month of testing at all. Nothing to be found except 'extremely unrestful sleep'. Yeah, no kidding "
1042777,Positive,"NO is a GO...after the work is done, itll be time to play "
1042778,Negative,No is morning!  Time to head to work.  Gonna need loads of coffee today!
1042779,Negative,no it cannot rain on Friday!!! going to the Dodger game 
1042780,Positive,No it's not @xoAlexHeartsxo only kidding. Girl it's about to be 11 you should've been in your bed. Maybe your just a bad girl....bad girl 
1042781,Positive,No it's ok I LIKE doing dishes for 200 people by myself! *collapses*  Time for bed &amp; yard sales before work tomorrow! 
1042782,Negative,no j.crew shoes on ebay for tiffany. 
1042783,Negative,No Jay Leno from now on in the Tonight Show. Am so sad. 
1042784,Negative,no job  but i do have the bestest bf EVER!
1042785,Negative,No Joella in sight! Just some reliever. 
1042786,Positive,No joke he may give me heart failure today @lizvengeance we so have to come here together 
1042787,Negative,"No joy at the doctors, still the middle of next week.Just got to keep trying maybe i'll get lucky "
1042788,Negative,No joy in mud-ville tonight 
1042789,Positive,no jury duty for me! PTL - permanently excused because of my little children 
1042790,Negative,NO JUST RUINED IT! 
1042791,Positive,No keith Urban on the show today! Probably a good thing  pumped about the podcast coming soon!
1042792,Negative,No Key West   But ill be Strutting My Stuff on the runway tonite Dream!! Come Check me out!!! 
1042793,Negative,No kids and no husband in the house tonight.  It's been just my animals and myself.  I am very lonely.  I don't like an empty house 
1042794,Negative,No kids at the 8am service - I should have stayed in bed 
1042795,Positive,"No kids, girly movies and pizza in bed in the morning!   All part of a complete breakfast ;)"
1042796,Positive,"No kids, lots of Red Bull, and on the road to @LeslieMargis &amp;Kirk's wedding! Woo-hoo! Life is good.  *K"
1042797,Negative,No Kings Island 
1042798,Negative,"No kitchen again, so bfast out (Humpty's too far though  ), then easy RS-SK in the hood, quick shower b4 picnic  w/kids."
1042799,Positive,"no lahh, stay pretty as always k =P i finished my exams 3 weeks ago..now im jobless but im not complaining  when is your last paper?"
1042800,Negative,"No Lastfm right now.   well, back to Pandora"
1042801,Negative,No Lazy Sunday for me...have to work   At least I get paid $1 extra on sundays!
1042802,Negative,No lebron vs Kobe. Damn where you dick riders 
1042803,Negative,"no leica scholarship for me, oh well "
1042804,Positive,"no lessons, so i have a day off school "
1042805,Negative,No letter this week at all... Sadness 
1042806,Negative,No letter yet this week... Usually it's come by now. 
1042807,Negative,No Lib Dem seat for Wales 
1042808,Negative,no lie in today  the dog needs walking even if it is at 6 - but what a stunning morning!
1042809,Negative,No likey 6am 
1042810,Negative,No liquor license=no booze  &amp; some myterious white smoke out the air vents. BUT I did get emergency row seats!! http://twitpic.com/7v0dq
1042811,Negative,no logro ver mi foto  ..... (I can't see my picture ....)
1042812,Negative,"No long trips to farms this weekend  , just coffee at a local cafe and then some carpet shopping"
1042813,Positive,no longer amia moretti..... amia miley baby! and just made my very first twitter page 
1042814,Negative,No longer business drunk   boo sobriety!
1042815,Positive,No longer feel like I am lagging behind all my ux peeps as I am on EST now  Morning all!
1042816,Negative,No longer going to seattle tomorrow 
1042817,Negative,no longer has a blackberry 
1042818,Negative,No longer have cell phone service. I can't tweet from my phone any more. They don't support Lebanese numbers. 
1042819,Negative,No longer Marvin. Feeling very full &amp; iPhone needs charging 
1042820,Negative,no longer moving to Tampa!!! 
1042821,Positive,No longer nappy I'm happy  lol right jaZ
1042822,Negative,"no longer the place to go @Rjakz is sick from eating a lot ... I told you not eat much  well, tomorrow is another day =D"
1042823,Positive,"No longer using myspace, i give up.. so for now it's just facebook n twitter "
1042824,Positive,no longer waiting 
1042825,Negative,No look I'm a pretty girl LOL posing and everything too bad my boxers hang out  http://tinyurl.com/ra3zgz
1042826,Negative,no luck   Will have to keep looking.  Everything seems to be either for 18 yo's or old frumps ... lol
1042827,Negative,no luck  but there's still one more winner to be announced!! *dear jonas brothers gods...*
1042828,Negative,no luck in goin to forum.. im about the only person on earth not goin out 
1042829,Negative,no luck on Video yet  #ASOT400
1042830,Negative,No luck setting up squid server   Hopefully others have better luck. #Iranians #Tehran
1042831,Negative,No luck shopping again today 
1042832,Negative,No luck sleeping so I will just get my ass out of bed &amp; go running. Nothing else to do. Everyone's out.  
1042833,Negative,No luck so far at foxwoods 
1042834,Negative,no luck!!  need sum sleep
1042835,Negative,No lunch today  They only had pork or junkfood... guess I'll go hungry.
1042836,Positive,No ma'am it's kgb! Text your questions to 542542  Hahah
1042837,Negative,No Mac N Cheese  I hate my life.
1042838,Positive,"No major incidents, returned safely back in one piece "
1042839,Negative,no MaltEaster Choccy Bunny today though 
1042840,Negative,No Manny (Pacquiao nor Rodriguez) anywhere near this game...  Hope they will resched and we'll see both of the great Mannys later on!
1042841,Negative,no mas colee!! but im going to miss two of my best friends  a lot 
1042842,Negative,No mas examenessssss porfavooor 
1042843,Negative,no mask for tomorrow's shoot 
1042844,Negative,No massage for me today  RUBBISH!
1042845,Negative,"No matter how &quot;OMG AWESOME&quot; the concert was, I still regret not being so stalkerish. HAHAHAAHA.May trauma na ako sa megamall. "
1042846,Negative,No matter how close i pull up to the atm im always too little 
1042847,Positive,"no matter how down I am, @ddlovato always seems to make me Smile! "
1042848,Negative,"No matter how early I go to bed, I sleep until noon. "
1042849,Positive,"No matter how good friends you have, it  will never be the same as someone beside you "
1042850,Negative,No matter how long i work on homework the list seems to get bigger and not smaller like anticipated 
1042851,Positive,No matter how many times I eat Ellio's pizza.. I'm never tired of it. And I'm not tired of this rain yet either. 
1042852,Negative,"No matter how many times I get given &quot;coffee-tea&quot; at work, I'm still not loving the taste! "
1042853,Negative,"No matter how many times I shout, swear and lose my temper with eBay I always seem to have to resort back to it to sell things "
1042854,Negative,no matter how many times i tweet @AlexAllTimeLow ...he will never reply..bummed 
1042855,Negative,"no matter how many times i tweet, @WeAreTheUsed will never reply, bummed "
1042856,Negative,"No matter how many times I wash my frikken hands, they've been frikken butter ALL day today!  hahahahaha /SHOWB!Z"
1042857,Negative,no matter how many times i watch a walk to remember...i cry..every damn time 
1042858,Negative,"No matter how many times i watch I Am Legend, i still cry when sam dies "
1042859,Negative,No matter how many times I watch it...I still can't believe Rachel dies 
1042860,Positive,No matter what never lose hope 
1042861,Negative,No matter what those teenage girls were going to vote for Shawn no matter how good Gilles was or how hot he was. 
1042862,Positive,No matter what we do No matter what we say We're the song inside the tune Full of beautiful mistakes 
1042863,Negative,no mcfly on @T4OnTheBeach?! 
1042864,Negative,"no mcfly, southend tonight "
1042865,Negative,No mclovin today  were about 10Mins too early. Sorry folks.
1042866,Negative,No me funciona el Twitterberry 
1042867,Positive,no me gusta haters 
1042868,Negative,no me gustan las cucarachas 
1042869,Negative,no me llegan mails 
1042870,Negative,No me pagaron por el memorial day 
1042871,Positive,No Meet The Press or Inside Washington. Just lovely quietness.  w/ a few giggles.
1042872,Negative,no Meet the Press this am 
1042873,Negative,No Meet the Press...  trying out Face the Nation and This Week.
1042874,Negative,No mentions of the recession friendly bridal planning event on the news i recorded  @SPSInvites @eventsbeyond
1042875,Negative,No miami 4 me I have 2 go 2 the west coast 4 work again   money calls I gotta go.(LLL)live love learnCourtney P.
1042876,Negative,no milk for cereal. no cereal for milk. i'll make waffles in the toaster. will this be my last meal in vic lodge? 
1042877,Negative,no milk!    looks like it's dry cereal for breakfast...!  
1042878,Negative,"No Misha in tonight's ep, I'm so dev, considering not even watching "
1042879,Negative,no missing 17 again on thursday is the worst 
1042880,Negative,no mix for me 2day. gotta make hours work 
1042881,Negative,No MMS for AT&amp;T #iPhone 3.0 users yet 
1042882,Negative,no MMVA wristbands from this weekend  but I'm still going maybe I'll get lucky and end up back stage! XD
1042883,Negative,no mo co co?  #conan #tonightshow
1042884,Negative,No mo' forkstickthings to pick through my frozencoconuts! 
1042885,Negative,"No mobile data connection for me in Ecuador at the moment, so you've missed out on live updates from plantations and farms today. "
1042886,Negative,no mobile phones allowed from monday.. 
1042887,Negative,No mojo for me tonight...I dont' want to jinx the headache.  There may be few cardfronts for swapping at seminar 
1042888,Negative,No Mon Dog Beach for Dash tomorrow. Tons of rain = open locks = sewage in Lake = beach closed.  http://yfrog.com/59ztpj
1042889,Negative,No Monday Bible Trivia winners   Yesterday’s answer  is FALSE 2 Sam 4:6-7. Thanks to all for your submission. Today is a new day!
1042890,Negative,No Monday Bible Trivia winners   Yesterday’s answer  is FALSE 2Dam 4:6-7. Thanks to all for your submission. Today is a new day!
1042891,Positive,"No Monday blues, took the day off. Am here in Lake Tahoe with my family. Breakfast at IHOP and morning hike at Emerald Bay "
1042892,Positive,no money no business 
1042893,Negative,no money no fun!  have to wait 'til wednesday!
1042894,Negative,no money till next week...if only i was jewish 
1042895,Negative,No money to go on retreat this year 
1042896,Negative,No money today in the stock market   I'm down slightly.
1042897,Negative,"No Money, No Beer "
1042898,Negative,no mood to study!!!!!!!!!!!!!    sob sob
1042899,Positive,no mood to work.. going home early! 
1042900,Negative,no moonbug for me tonight...dayuum:: sucks!! 
1042901,Negative,No more @nkotb for a while  Definitely went out with a bang!!!!
1042902,Negative,"no more Abilene WyldLife  hard for my hear -- however, excited about the opportunity to do YougLife or YoungLives ...but a hard choice"
1042903,Negative,no more adventure quest  
1042904,Negative,No more bam bam!!! 
1042905,Negative,No more bday cake left 
1042906,Positive,No more bein babyed  leave it to my adopted siblings lol
1042907,Negative,No more being sick 
1042908,Positive,No more braces  &lt;3 i'm so happy!
1042909,Negative,"No more caffeine at night.   Wow, things have changed since college."
1042910,Negative,No more California.   Back in  arkansas.
1042911,Negative,NO MORE CARS  #E3
1042912,Negative,No more chairs   http://twitpic.com/67mnz
1042913,Negative,No more chatting with buddies 
1042914,Positive,No more cheezburgers please: This LOLcat sayz no more cheezburgers please !  http://bit.ly/SSoEg
1042915,Negative,No more cherries 
1042916,Negative,No more ciroc  http://mypict.me/244x
1042917,Negative,"no more clients, but i cant leave the store for an hour. "
1042918,Negative,no more coffee  sad times...
1042919,Negative,No more coffee!  Bad chest pain! Real Bad chest pain!  I hate this feeling.
1042920,Negative,"no more college wat the heck am i gonna do,,,i'm realli lost i dnt even no "
1042921,Negative,"No more comments i need to sleep, good night! at 4 am. "
1042922,Negative,No more computer 4 me...just offically broke the cord 
1042923,Negative,no more computer until chicago. it's broken 
1042924,Negative,no more cookies 
1042925,Negative,No more days off for me!!!  
1042926,Positive,No more DESPERATE HOUSEWIVESSSS for like one whole yearrr! What will i do? Hehe! Got to do Maths homework instead(N)  Eeeeeeeeeeeeeeeek! x
1042927,Negative,no more dollars 
1042928,Negative,No More Dylan.  but Its Ok
1042929,Positive,no more editing 4 today... it's a long one!   ;)
1042930,Positive,no more english with our phsyco teacher!  (Y)
1042931,Negative,No more eurovision every othert day.  it makes me kind of sad...
1042932,Positive,"No more exams  Finally, can enjoy my summer!!"
1042933,Negative,No more exams... No more friends 
1042934,Negative,no more F1 
1042935,Positive,No more finals! 
1042936,Positive,No more first period! 
1042937,Negative,No more floordrobe  Tidy tidy bedroom... I wanna mess it up so it feels normal again 
1042938,Negative,No more Fontana for me. Back to The Dino  
1042939,Negative,No more free #semtech2009 vanilla lattes...    Making do with the coffee in my hotel room...
1042940,Positive,no more german....EVER!!! after 5 years of torture...never again! 
1042941,Negative,No more going out when I have work the next day  #squarespace
1042942,Negative,no more gummy bears 
1042943,Negative,No More gummy bears. 
1042944,Negative,"NO MORE HACKS , PLEASE "
1042945,Negative,No more Heroes or Chuck 
1042946,Positive,No more high school ever its so crazy 
1042947,Positive,NO MORE HIGH SCHOOL!!!!! finally graduated! 
1042948,Negative,no more high school. 
1042949,Negative,No more history of rock&amp;roll class  taking computer graphics instead..ehh
1042950,Negative,No more hockey for about 3 months    Guess its time for some Golf (US OPEN) and some Nascar!!  yeehawwww
1042951,Negative,no more hotel internet  gotta wait til i get home tomorrow til i get on again ahaha.
1042952,Negative,no more i love yous 
1042953,Negative,No more ice.   http://twitpic.com/7q3t7
1042954,Negative,"No more Jager, please. "
1042955,Negative,No more jalepeño sandwiches...i threw everybit back up and now i dont feel good 
1042956,Negative,No more JB3D   They so should have had it on longer.
1042957,Negative,No more jelly beans 
1042958,Negative,No more laughin..even that hurts 
1042959,Negative,No more Lauren  Watching The MTV Movie Awards !
1042960,Negative,No more LC on the Hills 
1042961,Negative,No more lost till february. Not happy  I wanna not what happened.
1042962,Negative,No more lost until 2010 
1042963,Negative,No more lounging around on Mondays 
1042964,Negative,no more lunch break back to work  
1042965,Negative,No more lunch time. Back to work for me 
1042966,Negative,no more mark's gospel  my head hurts  it's friday 
1042967,Negative,No more masturbating for awhile.  Gotta minor sprain in my right wrist 
1042968,Negative,No more Maths   !! I feel absolutely terrible though  ill and complex.
1042969,Positive,no more Maths EVER! cannot describe how happy i am at this moment.  x
1042970,Negative,no more maths forever and ever! quite sad really.. onto geography 
1042971,Positive,no more messages from #140mafia 
1042972,Negative,No more Mon-dates. 
1042973,Negative,no more Monroe 
1042974,Negative,"No more motorbike  on 94 bus to west end, Reading let the right one in and thinking about contracts. Fun."
1042975,Negative,no more movie  watching it to
1042976,Negative,No more nice bright colors; No more greens of summers; The end of Kodachrome  http://bit.ly/k0aGy
1042977,Negative,No more NIN  Does this mean I need to &quot;get a life&quot; now? Nooooooooo!
1042978,Negative,No more ODRAM? &quot;LMB is no longer running ODRAM.&quot; via Rich Moeller at LMB. 
1042979,Negative,No more of this out until 3am and later when I have to work in the morning. I just want my bed. 
1042980,Negative,No more Per7ume!  i need an ecological car...
1042981,Negative,No more Plan Bs 
1042982,Negative,No more pretending. Fox creates a Web site with the clear agenda of attacking &quot;liberals&quot
1042983,Negative,"No more princess, no more shnook, no more shnookie pie  ... I will miss that!"
1042984,Positive,"No more procrastinating, Beach to Beacon training starts today! What have I gotten myself into? "
1042985,Negative,no more pt cruiser! 
1042986,Negative,No more puppet commercials!!! YES!!! No more stupid vitamin water commercials!!! Yes!!! DWIGHT DETHRONES THE KING TONIGHT!!!! Sad really 
1042987,Positive,No More Puppet VideoS Of LebronDa N Kobitch 
1042988,Negative,No more pwnage pineapples  that's that pun gone then
1042989,Negative,No more rain 
1042990,Negative,no more rain!!!  at least yesterday was nice.  and i totally missed the bbq festival. 
1042991,Negative,No more review classes yet I still eat McDo everyday. I feel like a pig. 
1042992,Positive,NO MORE SCHOOL  YEAAA!
1042993,Positive,No more school for two months 
1042994,Negative,"no more school, well i'm happy i don't  have to go to school but,  i still want to see my teachers "
1042995,Negative,no more school... parents are out.. brothers at school... all alone 
1042996,Positive,no more school.... but a pd assignment on genital herpes. can't wait for that one 
1042997,Negative,no more scrubs while bbs on  i &lt;3 JD
1042998,Positive,"No more sending SMS messages, Zokem has automated lifestreaming "
1042999,Negative,No more Shaq-i-boo for PHX SUNS!  http://bit.ly/17Wc8I
1043000,Positive,no more skool ;; feels gr8 not having to get ready 4 skool ne more  graduation saturday ;; woot woot! 
1043001,Negative,No more smoking in rest. At end of year in. V. A. 
1043002,Negative,"No more spamming from me, #trackle and #squarespace are ignoring bots "
1043003,Negative,No more spicy food for me 
1043004,Negative,No more stairs ... 
1043005,Positive,"No more starting over. Its 12:43am and I'm declaring - A New Day, A New Me, A New Beginning. "
1043006,Negative,no more Steve Show after this week 
1043007,Negative,no more studying pleasee  schools....almost...OVER!!
1043008,Positive,no more stupid Crazy Pill. i'm making sugar pill cupcakes to celebrate! 
1043009,Negative,No more sun in my office for the next 5 month! They stole it! 
1043010,Negative,no more swimming 
1043011,Positive,No more Swinburne classes for 9 months 
1043012,Negative,no more system???? 
1043013,Negative,"no more tangerine, no more baby  ..."
1043014,Negative,no more techie stuff today 
